protocol,noise_model,parameter,circuit_label,n_failed_test_rounds,decoded_output,correct_value,match,computation_outcomes_count
Dummyless,malicious,0.2,circuit0389.qasm,22,1,1,✓,"{'000': 28, '110': 54, '111': 1, '100': 3, '010': 11, '101': 2, '011': 1}"
Dummyless,malicious,0.2,circuit9534.qasm,21,None,1,✗,"{'000': 22, '001': 19, '100': 21, '101': 11, '110': 8, '111': 12, '010': 3, '011': 4}"
Dummyless,malicious,0.2,circuit7354.qasm,24,None,1,✗,"{'010': 45, '110': 38, '111': 12, '011': 5}"
Dummyless,malicious,0.2,circuit6467.qasm,19,None,1,✗,"{'001': 9, '000': 12, '101': 16, '011': 15, '110': 11, '111': 13, '010': 8, '100': 16}"
Dummyless,malicious,0.2,circuit0874.qasm,20,None,0,✗,"{'100': 19, '000': 29, '101': 11, '111': 9, '110': 3, '011': 9, '010': 5, '001': 15}"
Dummyless,malicious,0.2,circuit2595.qasm,13,None,0,✗,"{'001': 4, '011': 48, '101': 10, '000': 7, '111': 14, '100': 15, '010': 2}"
Dummyless,malicious,0.2,circuit0736.qasm,13,None,0,✗,"{'000': 29, '011': 27, '111': 11, '100': 13, '110': 7, '010': 5, '001': 4, '101': 4}"
Dummyless,malicious,0.2,circuit7844.qasm,16,None,1,✗,"{'011': 18, '110': 28, '101': 17, '000': 19, '010': 6, '100': 9, '001': 3}"
Dummyless,malicious,0.2,circuit9496.qasm,15,None,1,✗,"{'111': 44, '000': 20, '001': 21, '011': 8, '100': 1, '010': 1, '101': 5}"
Dummyless,malicious,0.2,circuit7404.qasm,20,None,1,✗,"{'111': 47, '011': 20, '000': 17, '100': 16}"
Dummyless,malicious,0.2,circuit1761.qasm,28,None,1,✗,"{'011': 30, '101': 40, '001': 18, '111': 12}"
Dummyless,malicious,0.2,circuit0614.qasm,14,None,1,✗,"{'110': 44, '000': 3, '001': 13, '101': 8, '010': 22, '111': 5, '100': 2, '011': 3}"
Dummyless,malicious,0.2,circuit3217.qasm,21,1,1,✓,"{'111': 54, '000': 14, '011': 20, '100': 7, '110': 1, '010': 3, '101': 1}"
Dummyless,malicious,0.2,circuit6682.qasm,14,None,1,✗,"{'111': 48, '000': 24, '011': 23, '100': 5}"
Dummyless,malicious,0.2,circuit4894.qasm,22,None,0,✗,"{'010': 43, '110': 26, '101': 22, '001': 9}"
Dummyless,malicious,0.2,circuit9992.qasm,21,None,0,✗,"{'000': 15, '110': 16, '001': 23, '100': 11, '010': 15, '111': 10, '101': 5, '011': 5}"
Dummyless,malicious,0.2,circuit7338.qasm,17,None,1,✗,"{'111': 32, '011': 21, '001': 2, '010': 13, '100': 17, '000': 3, '110': 9, '101': 3}"
Dummyless,malicious,0.2,circuit1233.qasm,25,None,0,✗,"{'111': 16, '100': 12, '010': 16, '011': 36, '101': 2, '000': 6, '110': 8, '001': 4}"
Dummyless,malicious,0.2,circuit9978.qasm,13,None,1,✗,"{'111': 33, '010': 4, '001': 30, '101': 10, '100': 8, '110': 4, '011': 11}"
Dummyless,malicious,0.2,circuit1952.qasm,28,None,1,✗,"{'111': 38, '011': 39, '010': 7, '110': 16}"
Dummyless,malicious,0.2,circuit8928.qasm,20,None,0,✗,"{'110': 16, '001': 37, '011': 6, '000': 7, '010': 5, '111': 17, '100': 2, '101': 10}"
Dummyless,malicious,0.2,circuit8080.qasm,21,None,1,✗,"{'110': 26, '010': 14, '000': 7, '111': 26, '011': 16, '001': 6, '101': 3, '100': 2}"
Dummyless,malicious,0.2,circuit5723.qasm,18,None,1,✗,"{'100': 3, '011': 8, '101': 40, '001': 17, '111': 17, '010': 9, '110': 4, '000': 2}"
Dummyless,malicious,0.2,circuit4013.qasm,16,None,0,✗,"{'010': 13, '111': 8, '001': 16, '110': 5, '000': 14, '101': 13, '011': 17, '100': 14}"
Dummyless,malicious,0.2,circuit3926.qasm,15,None,0,✗,"{'011': 47, '111': 37, '000': 11, '100': 5}"
Dummyless,malicious,0.2,circuit6073.qasm,20,None,1,✗,"{'101': 42, '010': 9, '001': 25, '110': 6, '011': 10, '000': 3, '111': 3, '100': 2}"
Dummyless,malicious,0.2,circuit2622.qasm,16,0,0,✓,"{'001': 51, '011': 6, '101': 18, '110': 4, '010': 7, '111': 12, '000': 1, '100': 1}"
Dummyless,malicious,0.2,circuit4617.qasm,24,None,1,✗,"{'101': 23, '100': 29, '001': 15, '000': 9, '010': 8, '011': 8, '110': 3, '111': 5}"
Dummyless,malicious,0.2,circuit4460.qasm,14,0,0,✓,"{'000': 52, '111': 19, '100': 16, '011': 13}"
Dummyless,malicious,0.2,circuit3513.qasm,20,None,1,✗,"{'100': 21, '111': 18, '011': 16, '101': 9, '000': 19, '010': 9, '110': 6, '001': 2}"
Dummyless,malicious,0.2,circuit5351.qasm,25,None,0,✗,"{'101': 10, '100': 2, '010': 47, '110': 18, '000': 2, '001': 5, '011': 7, '111': 9}"
Dummyless,malicious,0.2,circuit5990.qasm,14,1,1,✓,"{'001': 9, '111': 7, '110': 50, '010': 16, '101': 8, '011': 6, '000': 3, '100': 1}"
Dummyless,malicious,0.2,circuit3406.qasm,19,None,0,✗,"{'010': 24, '001': 21, '101': 18, '011': 7, '110': 11, '000': 13, '111': 4, '100': 2}"
Dummyless,malicious,0.2,circuit7046.qasm,20,0,0,✓,"{'011': 53, '010': 2, '111': 24, '100': 2, '001': 5, '101': 12, '110': 1, '000': 1}"
Dummyless,malicious,0.2,circuit5794.qasm,16,None,0,✗,"{'110': 9, '100': 15, '000': 47, '001': 2, '111': 15, '010': 4, '011': 6, '101': 2}"
Dummyless,malicious,0.2,circuit3928.qasm,18,None,1,✗,"{'011': 26, '111': 44, '100': 8, '000': 22}"
Dummyless,malicious,0.2,circuit0354.qasm,24,None,0,✗,"{'111': 19, '100': 24, '000': 41, '010': 3, '110': 2, '001': 6, '101': 3, '011': 2}"
Dummyless,malicious,0.2,circuit5594.qasm,19,None,1,✗,"{'110': 38, '101': 12, '011': 8, '010': 12, '000': 20, '100': 6, '001': 2, '111': 2}"
Dummyless,malicious,0.2,circuit3927.qasm,26,1,1,✓,"{'101': 51, '001': 8, '011': 27, '000': 8, '111': 2, '110': 4}"
Dummyless,malicious,0.2,circuit5377.qasm,25,None,0,✗,"{'010': 7, '011': 37, '110': 7, '111': 19, '100': 9, '000': 6, '101': 11, '001': 4}"
Dummyless,malicious,0.2,circuit4065.qasm,29,None,0,✗,"{'101': 10, '001': 5, '010': 32, '110': 13, '100': 9, '011': 15, '111': 13, '000': 3}"
Dummyless,malicious,0.2,circuit0338.qasm,18,None,0,✗,"{'100': 15, '101': 8, '000': 31, '110': 10, '011': 17, '111': 14, '010': 2, '001': 3}"
Dummyless,malicious,0.2,circuit9699.qasm,20,None,1,✗,"{'000': 15, '001': 15, '111': 46, '011': 8, '101': 2, '100': 6, '110': 7, '010': 1}"
Dummyless,malicious,0.2,circuit2149.qasm,23,1,1,✓,"{'011': 17, '000': 19, '111': 11, '100': 53}"
Dummyless,malicious,0.2,circuit6984.qasm,21,None,1,✗,"{'001': 8, '010': 31, '000': 7, '101': 9, '110': 41, '100': 3, '011': 1}"
Dummyless,malicious,0.2,circuit9745.qasm,12,None,1,✗,"{'001': 17, '101': 39, '111': 11, '011': 20, '000': 4, '110': 6, '010': 2, '100': 1}"
Dummyless,malicious,0.2,circuit7117.qasm,14,None,1,✗,"{'111': 44, '011': 21, '000': 6, '110': 4, '101': 8, '001': 15, '100': 1, '010': 1}"
Dummyless,malicious,0.2,circuit4800.qasm,14,None,1,✗,"{'010': 19, '110': 25, '011': 7, '001': 7, '101': 25, '111': 4, '100': 7, '000': 6}"
Dummyless,malicious,0.2,circuit7303.qasm,17,None,0,✗,"{'001': 45, '101': 28, '111': 19, '011': 8}"
Dummyless,malicious,0.2,circuit2890.qasm,19,None,0,✗,"{'001': 45, '111': 18, '101': 30, '010': 2, '100': 3, '110': 1, '011': 1}"
Dummyless,malicious,0.2,circuit8792.qasm,21,None,0,✗,"{'110': 19, '101': 16, '001': 43, '010': 8, '111': 7, '000': 4, '011': 2, '100': 1}"
Dummyless,malicious,0.2,circuit7116.qasm,17,None,0,✗,"{'110': 28, '011': 15, '101': 4, '010': 24, '111': 13, '001': 9, '000': 5, '100': 2}"
Dummyless,malicious,0.2,circuit3701.qasm,17,None,1,✗,"{'111': 24, '100': 21, '000': 18, '011': 17, '001': 9, '010': 5, '110': 3, '101': 3}"
Dummyless,malicious,0.2,circuit2235.qasm,22,None,0,✗,"{'111': 18, '010': 14, '001': 29, '011': 7, '000': 9, '101': 7, '100': 8, '110': 8}"
Dummyless,malicious,0.2,circuit2994.qasm,22,None,1,✗,"{'001': 22, '100': 4, '010': 15, '101': 32, '110': 18, '000': 6, '111': 2, '011': 1}"
Dummyless,malicious,0.2,circuit6300.qasm,24,None,1,✗,"{'011': 20, '001': 5, '000': 17, '101': 27, '111': 6, '100': 2, '110': 20, '010': 3}"
Dummyless,malicious,0.2,circuit3915.qasm,16,None,1,✗,"{'000': 16, '100': 22, '110': 25, '010': 23, '101': 2, '011': 6, '001': 4, '111': 2}"
Dummyless,malicious,0.2,circuit2758.qasm,22,0,0,✓,"{'000': 51, '100': 21, '001': 2, '111': 16, '101': 1, '011': 3, '110': 5, '010': 1}"
Dummyless,malicious,0.2,circuit4577.qasm,26,None,1,✗,"{'111': 34, '011': 14, '101': 6, '001': 22, '010': 6, '100': 6, '000': 6, '110': 6}"
Dummyless,malicious,0.2,circuit2912.qasm,16,None,0,✗,"{'000': 42, '110': 26, '010': 7, '011': 2, '001': 7, '111': 5, '100': 10, '101': 1}"
Dummyless,malicious,0.2,circuit5951.qasm,20,None,0,✗,"{'100': 9, '111': 6, '000': 23, '001': 7, '011': 29, '110': 11, '101': 13, '010': 2}"
Dummyless,malicious,0.2,circuit3825.qasm,12,None,1,✗,"{'100': 25, '010': 9, '101': 17, '000': 19, '001': 17, '011': 5, '111': 5, '110': 3}"
Dummyless,malicious,0.2,circuit2468.qasm,19,1,1,✓,"{'011': 41, '111': 52, '010': 2, '110': 5}"
Dummyless,malicious,0.2,circuit8166.qasm,13,None,0,✗,"{'100': 37, '010': 7, '011': 6, '000': 36, '111': 8, '110': 5, '001': 1}"
Dummyless,malicious,0.2,circuit0453.qasm,26,None,0,✗,"{'011': 29, '100': 5, '010': 2, '001': 22, '110': 5, '111': 18, '101': 16, '000': 3}"
Dummyless,malicious,0.2,circuit5996.qasm,16,None,1,✗,"{'000': 18, '100': 23, '110': 27, '111': 3, '011': 3, '010': 20, '101': 3, '001': 3}"
Dummyless,malicious,0.2,circuit6162.qasm,18,None,1,✗,"{'011': 8, '001': 21, '111': 17, '110': 37, '010': 9, '000': 7, '101': 1}"
Dummyless,malicious,0.2,circuit5293.qasm,23,None,1,✗,"{'100': 45, '000': 19, '011': 24, '111': 12}"
Dummyless,malicious,0.2,circuit9009.qasm,19,0,0,✓,"{'110': 15, '001': 50, '101': 12, '000': 5, '011': 3, '111': 10, '010': 3, '100': 2}"
Dummyless,malicious,0.2,circuit4361.qasm,23,0,0,✓,"{'000': 52, '100': 15, '011': 11, '111': 22}"
Dummyless,malicious,0.2,circuit7892.qasm,27,1,1,✓,"{'101': 52, '001': 19, '010': 18, '110': 3, '111': 3, '000': 2, '100': 1, '011': 2}"
Dummyless,malicious,0.2,circuit5525.qasm,24,None,1,✗,"{'010': 21, '000': 23, '100': 26, '110': 30}"
Dummyless,malicious,0.2,circuit0138.qasm,10,1,1,✓,"{'000': 33, '110': 52, '010': 10, '100': 5}"
Dummyless,malicious,0.2,circuit6783.qasm,15,None,0,✗,"{'000': 23, '110': 6, '100': 10, '001': 29, '101': 15, '011': 5, '111': 11, '010': 1}"
Dummyless,malicious,0.2,circuit7085.qasm,25,0,0,✓,"{'100': 20, '000': 6, '011': 52, '111': 22}"
Dummyless,malicious,0.2,circuit2788.qasm,22,None,1,✗,"{'001': 14, '000': 3, '110': 46, '010': 17, '100': 3, '111': 11, '101': 1, '011': 5}"
Dummyless,malicious,0.2,circuit4214.qasm,22,None,1,✗,"{'010': 24, '100': 11, '110': 4, '101': 48, '001': 11, '111': 1, '000': 1}"
Dummyless,malicious,0.2,circuit4346.qasm,11,1,1,✓,"{'111': 54, '011': 26, '000': 14, '100': 6}"
Dummyless,malicious,0.2,circuit8996.qasm,11,None,0,✗,"{'111': 14, '011': 27, '001': 25, '101': 15, '000': 3, '110': 9, '100': 6, '010': 1}"
Dummyless,malicious,0.2,circuit4963.qasm,20,None,0,✗,"{'000': 5, '010': 43, '101': 27, '110': 12, '011': 2, '111': 4, '001': 5, '100': 2}"
Dummyless,malicious,0.2,circuit2069.qasm,12,None,1,✗,"{'111': 4, '100': 47, '000': 18, '010': 3, '101': 10, '011': 15, '001': 3}"
Dummyless,malicious,0.2,circuit8043.qasm,22,None,1,✗,"{'110': 46, '000': 11, '001': 12, '100': 3, '010': 23, '101': 4, '011': 1}"
Dummyless,malicious,0.2,circuit6756.qasm,21,None,0,✗,"{'000': 8, '010': 39, '111': 9, '110': 24, '100': 7, '001': 4, '011': 4, '101': 5}"
Dummyless,malicious,0.2,circuit7253.qasm,20,None,1,✗,"{'110': 44, '000': 21, '011': 7, '100': 9, '111': 2, '010': 6, '101': 8, '001': 3}"
Dummyless,malicious,0.2,circuit5450.qasm,20,None,0,✗,"{'100': 16, '111': 30, '011': 46, '000': 8}"
Dummyless,malicious,0.2,circuit7443.qasm,19,None,0,✗,"{'010': 37, '100': 13, '101': 14, '110': 17, '011': 4, '001': 7, '000': 5, '111': 3}"
Dummyless,malicious,0.2,circuit1112.qasm,23,1,1,✓,"{'100': 52, '011': 15, '000': 16, '010': 9, '111': 6, '001': 1, '110': 1}"
Dummyless,malicious,0.2,circuit6034.qasm,22,1,1,✓,"{'111': 64, '011': 36}"
Dummyless,malicious,0.3,circuit5463.qasm,30,None,0,✗,"{'011': 45, '000': 10, '100': 24, '111': 21}"
Dummyless,malicious,0.3,circuit8843.qasm,27,None,1,✗,"{'000': 40, '111': 10, '100': 36, '011': 14}"
Dummyless,malicious,0.3,circuit3966.qasm,36,1,1,✓,"{'001': 43, '101': 54, '000': 2, '100': 1}"
Dummyless,malicious,0.3,circuit2875.qasm,29,None,1,✗,"{'000': 6, '001': 17, '011': 16, '101': 14, '111': 19, '010': 8, '110': 9, '100': 11}"
Dummyless,malicious,0.3,circuit5231.qasm,28,None,0,✗,"{'000': 11, '101': 43, '001': 38, '100': 8}"
Dummyless,malicious,0.3,circuit6764.qasm,35,None,0,✗,"{'000': 39, '011': 15, '111': 18, '100': 28}"
Dummyless,malicious,0.3,circuit9797.qasm,30,None,0,✗,"{'100': 22, '110': 28, '000': 42, '010': 8}"
Dummyless,malicious,0.3,circuit3874.qasm,29,None,1,✗,"{'010': 31, '110': 41, '101': 9, '001': 11, '111': 3, '000': 4, '011': 1}"
Dummyless,malicious,0.3,circuit9941.qasm,33,None,0,✗,"{'010': 33, '011': 14, '111': 15, '001': 7, '100': 7, '110': 15, '000': 5, '101': 4}"
Dummyless,malicious,0.3,circuit2569.qasm,33,None,1,✗,"{'011': 25, '000': 14, '111': 33, '101': 2, '110': 4, '001': 14, '010': 3, '100': 5}"
Dummyless,malicious,0.3,circuit8872.qasm,30,None,0,✗,"{'110': 24, '000': 35, '100': 27, '010': 14}"
Dummyless,malicious,0.3,circuit0970.qasm,28,None,0,✗,"{'010': 32, '000': 14, '100': 19, '110': 18, '101': 7, '001': 6, '011': 1, '111': 3}"
Dummyless,malicious,0.3,circuit0389.qasm,32,None,1,✗,"{'000': 24, '110': 41, '010': 22, '100': 10, '101': 1, '011': 1, '001': 1}"
Dummyless,malicious,0.3,circuit9534.qasm,29,None,1,✗,"{'100': 16, '110': 13, '001': 13, '000': 14, '101': 16, '011': 10, '111': 14, '010': 4}"
Dummyless,malicious,0.3,circuit7354.qasm,28,None,1,✗,"{'010': 36, '110': 49, '111': 8, '011': 7}"
Dummyless,malicious,0.3,circuit6467.qasm,31,None,1,✗,"{'110': 18, '011': 21, '000': 14, '100': 13, '001': 11, '010': 4, '101': 10, '111': 9}"
Dummyless,malicious,0.3,circuit0874.qasm,27,None,0,✗,"{'000': 32, '111': 12, '110': 4, '100': 16, '011': 4, '001': 20, '010': 5, '101': 7}"
Dummyless,malicious,0.3,circuit2595.qasm,28,None,0,✗,"{'111': 27, '000': 13, '100': 9, '011': 41, '001': 3, '101': 6, '010': 1}"
Dummyless,malicious,0.3,circuit0736.qasm,27,None,0,✗,"{'000': 21, '100': 17, '001': 6, '011': 20, '111': 20, '101': 7, '110': 5, '010': 4}"
Dummyless,malicious,0.3,circuit7844.qasm,32,None,1,✗,"{'110': 24, '101': 20, '011': 9, '100': 11, '001': 4, '000': 14, '010': 13, '111': 5}"
Dummyless,malicious,0.3,circuit9496.qasm,29,None,1,✗,"{'111': 37, '011': 15, '001': 14, '000': 15, '101': 8, '010': 3, '110': 3, '100': 5}"
Dummyless,malicious,0.3,circuit7404.qasm,34,None,1,✗,"{'011': 36, '111': 47, '000': 12, '100': 5}"
Dummyless,malicious,0.3,circuit1761.qasm,36,None,1,✗,"{'101': 34, '111': 21, '001': 23, '011': 22}"
Dummyless,malicious,0.3,circuit0614.qasm,36,None,1,✗,"{'110': 42, '010': 27, '111': 5, '000': 3, '011': 6, '001': 9, '101': 8}"
Dummyless,malicious,0.3,circuit3217.qasm,29,None,1,✗,"{'011': 27, '111': 37, '000': 16, '100': 10, '001': 3, '110': 4, '010': 3}"
Dummyless,malicious,0.3,circuit6682.qasm,27,None,1,✗,"{'011': 28, '100': 5, '111': 47, '000': 20}"
Dummyless,malicious,0.3,circuit4894.qasm,28,None,0,✗,"{'010': 46, '101': 20, '110': 31, '001': 3}"
Dummyless,malicious,0.3,circuit9992.qasm,36,None,0,✗,"{'111': 10, '011': 7, '001': 15, '110': 20, '010': 12, '000': 14, '100': 14, '101': 8}"
Dummyless,malicious,0.3,circuit7338.qasm,27,None,1,✗,"{'111': 33, '110': 8, '011': 12, '001': 5, '000': 11, '100': 14, '101': 1, '010': 16}"
Dummyless,malicious,0.3,circuit1233.qasm,41,None,0,✗,"{'011': 33, '101': 4, '100': 8, '111': 17, '000': 7, '001': 8, '110': 8, '010': 15}"
Dummyless,malicious,0.3,circuit9978.qasm,25,None,1,✗,"{'011': 19, '001': 27, '000': 5, '110': 1, '111': 33, '010': 2, '100': 8, '101': 5}"
Dummyless,malicious,0.3,circuit1952.qasm,27,None,1,✗,"{'111': 35, '011': 41, '010': 9, '110': 15}"
Dummyless,malicious,0.3,circuit8928.qasm,33,None,0,✗,"{'101': 21, '010': 6, '001': 37, '011': 5, '110': 10, '111': 15, '000': 4, '100': 2}"
Dummyless,malicious,0.3,circuit8080.qasm,22,None,1,✗,"{'110': 25, '010': 20, '000': 11, '001': 8, '111': 20, '011': 6, '100': 8, '101': 2}"
Dummyless,malicious,0.3,circuit5723.qasm,26,None,1,✗,"{'001': 22, '111': 17, '101': 28, '011': 18, '100': 6, '000': 1, '010': 6, '110': 2}"
Dummyless,malicious,0.3,circuit4013.qasm,25,None,0,✗,"{'010': 15, '000': 16, '111': 6, '001': 22, '100': 13, '011': 14, '110': 6, '101': 8}"
Dummyless,malicious,0.3,circuit3926.qasm,24,None,0,✗,"{'000': 15, '111': 34, '011': 47, '100': 4}"
Dummyless,malicious,0.3,circuit6073.qasm,30,1,1,✓,"{'001': 20, '101': 50, '010': 5, '111': 7, '110': 7, '011': 11}"
Dummyless,malicious,0.3,circuit2622.qasm,30,None,0,✗,"{'101': 29, '001': 33, '110': 8, '111': 13, '011': 11, '010': 3, '100': 2, '000': 1}"
Dummyless,malicious,0.3,circuit4617.qasm,27,None,1,✗,"{'000': 17, '100': 23, '001': 16, '101': 26, '010': 6, '110': 5, '011': 4, '111': 3}"
Dummyless,malicious,0.3,circuit4460.qasm,37,None,0,✗,"{'000': 42, '100': 35, '111': 11, '011': 12}"
Dummyless,malicious,0.3,circuit3513.qasm,33,None,1,✗,"{'110': 7, '000': 14, '111': 16, '011': 26, '100': 19, '010': 6, '101': 10, '001': 2}"
Dummyless,malicious,0.3,circuit5351.qasm,32,None,0,✗,"{'011': 5, '010': 37, '101': 20, '110': 21, '111': 3, '001': 8, '000': 4, '100': 2}"
Dummyless,malicious,0.3,circuit5990.qasm,32,None,1,✗,"{'010': 18, '110': 43, '001': 15, '101': 15, '111': 3, '100': 3, '011': 3}"
Dummyless,malicious,0.3,circuit3406.qasm,23,None,0,✗,"{'010': 18, '111': 7, '011': 6, '110': 25, '000': 6, '001': 20, '100': 6, '101': 12}"
Dummyless,malicious,0.3,circuit7046.qasm,26,None,0,✗,"{'111': 26, '011': 46, '101': 9, '000': 4, '010': 2, '001': 6, '100': 6, '110': 1}"
Dummyless,malicious,0.3,circuit5794.qasm,17,None,0,✗,"{'100': 24, '010': 13, '111': 6, '000': 35, '011': 8, '110': 6, '101': 5, '001': 3}"
Dummyless,malicious,0.3,circuit3928.qasm,28,None,1,✗,"{'111': 49, '100': 8, '011': 28, '000': 15}"
Dummyless,malicious,0.3,circuit0354.qasm,26,None,0,✗,"{'000': 40, '011': 13, '100': 20, '111': 13, '110': 2, '001': 7, '101': 4, '010': 1}"
Dummyless,malicious,0.3,circuit5594.qasm,31,None,1,✗,"{'110': 35, '000': 17, '101': 11, '011': 3, '100': 11, '001': 4, '010': 17, '111': 2}"
Dummyless,malicious,0.3,circuit3927.qasm,33,None,1,✗,"{'011': 30, '100': 3, '101': 36, '110': 4, '001': 13, '000': 3, '111': 9, '010': 2}"
Dummyless,malicious,0.3,circuit5377.qasm,27,None,0,✗,"{'111': 32, '110': 8, '011': 38, '101': 4, '100': 2, '001': 5, '000': 6, '010': 5}"
Dummyless,malicious,0.3,circuit4065.qasm,33,None,0,✗,"{'001': 6, '010': 21, '011': 27, '110': 13, '100': 11, '000': 7, '111': 11, '101': 4}"
Dummyless,malicious,0.3,circuit0338.qasm,31,None,0,✗,"{'000': 18, '100': 19, '010': 3, '011': 19, '110': 10, '111': 21, '101': 8, '001': 2}"
Dummyless,malicious,0.3,circuit9699.qasm,31,None,1,✗,"{'111': 43, '011': 14, '110': 6, '001': 16, '000': 10, '100': 6, '101': 4, '010': 1}"
Dummyless,malicious,0.3,circuit2149.qasm,26,1,1,✓,"{'000': 29, '111': 9, '100': 51, '011': 11}"
Dummyless,malicious,0.3,circuit6984.qasm,29,None,1,✗,"{'111': 3, '010': 32, '001': 6, '110': 45, '101': 6, '000': 6, '100': 2}"
Dummyless,malicious,0.3,circuit9745.qasm,29,None,1,✗,"{'101': 38, '011': 15, '111': 18, '110': 7, '001': 18, '010': 4}"
Dummyless,malicious,0.3,circuit7117.qasm,23,None,1,✗,"{'111': 33, '001': 18, '000': 10, '011': 23, '100': 6, '101': 8, '110': 2}"
Dummyless,malicious,0.3,circuit4800.qasm,30,None,1,✗,"{'011': 3, '010': 25, '001': 17, '101': 21, '110': 20, '000': 7, '100': 4, '111': 3}"
Dummyless,malicious,0.3,circuit7303.qasm,28,None,0,✗,"{'111': 16, '001': 38, '101': 40, '011': 6}"
Dummyless,malicious,0.3,circuit2890.qasm,26,0,0,✓,"{'001': 54, '010': 6, '110': 3, '101': 18, '011': 10, '111': 8, '100': 1}"
Dummyless,malicious,0.3,circuit8792.qasm,24,None,0,✗,"{'001': 46, '101': 20, '110': 13, '111': 8, '010': 9, '000': 2, '011': 2}"
Dummyless,malicious,0.3,circuit7116.qasm,24,None,0,✗,"{'110': 12, '000': 9, '010': 22, '111': 19, '001': 13, '011': 18, '100': 5, '101': 2}"
Dummyless,malicious,0.3,circuit3701.qasm,33,None,1,✗,"{'000': 16, '110': 8, '011': 16, '100': 17, '001': 10, '111': 25, '010': 6, '101': 2}"
Dummyless,malicious,0.3,circuit2235.qasm,33,None,0,✗,"{'111': 19, '001': 36, '011': 6, '010': 7, '101': 11, '100': 8, '000': 6, '110': 7}"
Dummyless,malicious,0.3,circuit2994.qasm,19,None,1,✗,"{'010': 16, '101': 30, '100': 3, '001': 28, '110': 21, '111': 1, '000': 1}"
Dummyless,malicious,0.3,circuit6300.qasm,23,None,1,✗,"{'100': 3, '011': 20, '000': 14, '001': 7, '101': 23, '010': 12, '110': 16, '111': 5}"
Dummyless,malicious,0.3,circuit3915.qasm,33,None,1,✗,"{'100': 25, '010': 19, '110': 30, '000': 18, '011': 3, '101': 3, '111': 1, '001': 1}"
Dummyless,malicious,0.3,circuit2758.qasm,29,None,0,✗,"{'111': 12, '000': 46, '010': 3, '011': 8, '100': 25, '110': 6}"
Dummyless,malicious,0.3,circuit4577.qasm,30,None,1,✗,"{'010': 9, '111': 29, '001': 16, '000': 9, '101': 11, '100': 8, '011': 10, '110': 8}"
Dummyless,malicious,0.3,circuit2912.qasm,25,None,0,✗,"{'110': 17, '000': 39, '010': 22, '001': 5, '100': 10, '011': 2, '101': 2, '111': 3}"
Dummyless,malicious,0.3,circuit5951.qasm,22,None,0,✗,"{'000': 16, '010': 7, '011': 23, '101': 15, '110': 13, '100': 9, '111': 5, '001': 12}"
Dummyless,malicious,0.3,circuit3825.qasm,34,None,1,✗,"{'100': 23, '011': 5, '101': 29, '111': 2, '000': 12, '001': 13, '010': 11, '110': 5}"
Dummyless,malicious,0.3,circuit2468.qasm,32,None,1,✗,"{'011': 47, '111': 49, '110': 3, '010': 1}"
Dummyless,malicious,0.3,circuit8166.qasm,34,None,0,✗,"{'100': 33, '111': 9, '000': 41, '001': 2, '110': 3, '010': 8, '011': 4}"
Dummyless,malicious,0.3,circuit0453.qasm,25,None,0,✗,"{'011': 18, '111': 17, '100': 6, '000': 6, '001': 20, '110': 8, '010': 4, '101': 21}"
Dummyless,malicious,0.3,circuit5996.qasm,26,None,1,✗,"{'110': 30, '010': 14, '101': 8, '000': 11, '100': 22, '011': 4, '001': 8, '111': 3}"
Dummyless,malicious,0.3,circuit6162.qasm,23,None,1,✗,"{'010': 17, '110': 29, '001': 16, '111': 13, '100': 5, '000': 7, '101': 10, '011': 3}"
Dummyless,malicious,0.3,circuit5293.qasm,34,None,1,✗,"{'011': 21, '111': 13, '100': 32, '000': 34}"
Dummyless,malicious,0.3,circuit9009.qasm,25,None,0,✗,"{'101': 23, '110': 16, '111': 9, '011': 4, '001': 38, '010': 9, '000': 1}"
Dummyless,malicious,0.3,circuit4361.qasm,24,None,0,✗,"{'111': 14, '000': 43, '011': 15, '100': 28}"
Dummyless,malicious,0.3,circuit7892.qasm,35,None,1,✗,"{'101': 36, '001': 28, '111': 5, '010': 11, '011': 7, '110': 8, '100': 3, '000': 2}"
Dummyless,malicious,0.3,circuit5525.qasm,33,None,1,✗,"{'100': 28, '000': 31, '010': 20, '110': 21}"
Dummyless,malicious,0.3,circuit0138.qasm,27,None,1,✗,"{'000': 25, '010': 18, '110': 42, '100': 15}"
Dummyless,malicious,0.3,circuit6783.qasm,24,None,0,✗,"{'100': 13, '011': 4, '001': 26, '111': 6, '101': 14, '010': 7, '110': 10, '000': 20}"
Dummyless,malicious,0.3,circuit7085.qasm,26,None,0,✗,"{'111': 30, '000': 9, '011': 47, '100': 14}"
Dummyless,malicious,0.3,circuit2788.qasm,30,None,1,✗,"{'101': 8, '010': 26, '110': 41, '001': 10, '111': 6, '000': 3, '011': 5, '100': 1}"
Dummyless,malicious,0.3,circuit4214.qasm,31,None,1,✗,"{'100': 8, '110': 16, '111': 1, '010': 28, '101': 35, '001': 9, '011': 2, '000': 1}"
Dummyless,malicious,0.3,circuit4346.qasm,27,None,1,✗,"{'111': 47, '000': 17, '011': 28, '100': 8}"
Dummyless,malicious,0.3,circuit8996.qasm,31,None,0,✗,"{'011': 19, '111': 18, '001': 16, '000': 10, '010': 7, '101': 20, '110': 4, '100': 6}"
